**update** 2019/06/10--23:20:17 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'Ensign Billie', reqR_partNumber= 'Security', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1.00', reqR_cost= '1.00', reqR_orderType= 'Extra', reqR_reason= 'Red Shirt' WHERE reqR_UUID = '2e266e43-0143-6793-9c72-d3b52f797fa9'
0 records UPDATED with UUID 2e266e43-0143-6793-9c72-d3b52f797fa9
**update** 2019/06/10--23:25:04 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'Ensign Billie', reqR_partNumber= 'Security', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1.00', reqR_cost= '1.00', reqR_orderType= 'Extra', reqR_reason= 'Red Shirt' WHERE reqR_UUID = '2e266e43-0143-6793-9c72-d3b52f797fa9'
0 UPDATED records 2019/06/10--23:25:04 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'Ensign Billie', reqR_partNumber= 'Security', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1.00', reqR_cost= '1.00', reqR_orderType= 'Extra', reqR_reason= 'Red Shirt' WHERE reqR_UUID = '2e266e43-0143-6793-9c72-d3b52f797fa9'
           2019/06/12--19:49:28 | dsutton@localhost - SELECT users_displayName AS value FROM users
           2019/06/12--19:49:28 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='NULL'
           2019/06/12--19:49:28 | dsutton@localhost - SELECT dept_name AS value FROM vl_departments
           2019/06/12--19:49:28 | dsutton@localhost - SELECT users_authorized AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:49:28 | dsutton@localhost - SELECT users_manager AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:49:28 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='4a7ba172-1440-5b87-a410-da500c673d32'
**insert** 2019/06/12--19:50:45 | dsutton@localhost - INSERT INTO requisitions ( req_id, req_UUID, req_reqID, req_reqName, req_dept, req_dateSubmit, req_dateNeed, req_ordered, req_vendor, req_orderNum, req_manager, req_authorization, req_managerDate, req_authorizationDate, req_status ) VALUES (NULL, '4a7ba172-1440-5b87-a410-da500c673d32', 'Nancy's Cookies', 'Jim Nayzeum', 'Micro Biology', '2019-06-12 00:00', '2019-06-13 00:00', '1970-01-01 00:00', 'Amazon', 'pfgi4hjg3089g j0', 'NULL', 'NULL', '1970-01-01 00:00', '1970-01-01 00:00', '3')
SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 's Cookies', 'Jim Nayzeum', 'Micro Biology', '2019-06-12 00:00', '2019-06-13 00:0' at line 1
**insert** 2019/06/12--19:51:10 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '39ad045c-01c7-62c3-a604-b614fe761b3a', '4a7ba172-1440-5b87-a410-da500c673d32', 'Eggs', 'ocvwnjn', '1', '1', '1', '1', 'Standard', 'Just because', 'NULL', '1')
1 INSERT   2019/06/12--19:51:10 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '39ad045c-01c7-62c3-a604-b614fe761b3a', '4a7ba172-1440-5b87-a410-da500c673d32', 'Eggs', 'ocvwnjn', '1', '1', '1', '1', 'Standard', 'Just because', 'NULL', '1')
           2019/06/12--19:51:11 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='4a7ba172-1440-5b87-a410-da500c673d32'
**insert** 2019/06/12--19:51:40 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, 'f23fffc8-a9fb-63c3-bf1a-326cf46e6423', '4a7ba172-1440-5b87-a410-da500c673d32', 'Flour', 'lskfbnbvlk', '1', '1', '1', '1', 'Standard', 'Just because', 'NULL', '1')
1 INSERT   2019/06/12--19:51:40 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, 'f23fffc8-a9fb-63c3-bf1a-326cf46e6423', '4a7ba172-1440-5b87-a410-da500c673d32', 'Flour', 'lskfbnbvlk', '1', '1', '1', '1', 'Standard', 'Just because', 'NULL', '1')
           2019/06/12--19:51:41 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='4a7ba172-1440-5b87-a410-da500c673d32'
**insert** 2019/06/12--19:52:06 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '777b4059-78b6-63bb-9e2d-ba2c482fd328', '4a7ba172-1440-5b87-a410-da500c673d32', 'Sugar', 'kwrnvwp', '2', '2', '20', '40', 'Standard', 'Just because its good', 'NULL', '1')
1 INSERT   2019/06/12--19:52:06 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '777b4059-78b6-63bb-9e2d-ba2c482fd328', '4a7ba172-1440-5b87-a410-da500c673d32', 'Sugar', 'kwrnvwp', '2', '2', '20', '40', 'Standard', 'Just because its good', 'NULL', '1')
           2019/06/12--19:52:07 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='4a7ba172-1440-5b87-a410-da500c673d32'
**insert** 2019/06/12--19:52:17 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '93efaf04-7b74-66a0-9c53-d933a9ac84fd', '4a7ba172-1440-5b87-a410-da500c673d32', 'Sugar', 'kwrnvwp', '2', '2', '20', '40', 'Reagent', 'Just because its good', 'NULL', '1')
1 INSERT   2019/06/12--19:52:17 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '93efaf04-7b74-66a0-9c53-d933a9ac84fd', '4a7ba172-1440-5b87-a410-da500c673d32', 'Sugar', 'kwrnvwp', '2', '2', '20', '40', 'Reagent', 'Just because its good', 'NULL', '1')
           2019/06/12--19:52:18 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='4a7ba172-1440-5b87-a410-da500c673d32'
**DELETE** 2019/06/12--19:52:27 | dsutton@localhost - DELETE FROM requisitionRows WHERE reqR_UUID = '777b4059-78b6-63bb-9e2d-ba2c482fd328'
**insert** 2019/06/12--19:52:43 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, 'e73e1f4a-662f-63ed-86cd-6af786ff7b3d', '4a7ba172-1440-5b87-a410-da500c673d32', 'Sugar', 'kwrnvwp', '2', '2', '20', '40', 'Standard', 'Just because its good', 'NULL', '1')
1 INSERT   2019/06/12--19:52:43 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, 'e73e1f4a-662f-63ed-86cd-6af786ff7b3d', '4a7ba172-1440-5b87-a410-da500c673d32', 'Sugar', 'kwrnvwp', '2', '2', '20', '40', 'Standard', 'Just because its good', 'NULL', '1')
           2019/06/12--19:52:44 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='4a7ba172-1440-5b87-a410-da500c673d32'
**DELETE** 2019/06/12--19:52:49 | dsutton@localhost - DELETE FROM requisitionRows WHERE reqR_UUID = '93efaf04-7b74-66a0-9c53-d933a9ac84fd'
           2019/06/12--19:53:10 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:53:10 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:53:10 | dsutton@localhost - SELECT users_manager AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:53:10 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='NULL'
           2019/06/12--19:53:10 | dsutton@localhost - SELECT dept_name AS value FROM vl_departments
           2019/06/12--19:53:10 | dsutton@localhost - SELECT users_displayName AS value FROM users
           2019/06/12--19:53:10 | dsutton@localhost - SELECT users_authorized AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:53:10 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='8440c790-3bf2-5761-9589-7fed4e445546'
           2019/06/12--19:53:28 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:53:28 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:53:35 | dsutton@localhost - SELECT users_2group FROM users WHERE users_name='dsutton'
           2019/06/12--19:53:37 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:53:37 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:53:37 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='NULL'
           2019/06/12--19:53:37 | dsutton@localhost - SELECT users_manager AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:53:37 | dsutton@localhost - SELECT dept_name AS value FROM vl_departments
           2019/06/12--19:53:37 | dsutton@localhost - SELECT users_displayName AS value FROM users
           2019/06/12--19:53:37 | dsutton@localhost - SELECT users_authorized AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:53:37 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='eae8ee02-de1a-5fcc-a713-b90c074c82cf'
           2019/06/12--19:53:41 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:53:41 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:54:10 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='9d116c17-eec8-5977-9d41-678cb0ea2ec9'
**update** 2019/06/12--19:55:01 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'Puffs Dragon', reqR_partNumber= 'Participant', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1.00', reqR_cost= '1.00', reqR_orderType= '1', reqR_reason= 'To Laugh At' WHERE reqR_UUID = 'ddb201f4-a37f-67cc-94bd-b30598d71145'
1 UPDATED  2019/06/12--19:55:01 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'Puffs Dragon', reqR_partNumber= 'Participant', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1.00', reqR_cost= '1.00', reqR_orderType= '1', reqR_reason= 'To Laugh At' WHERE reqR_UUID = 'ddb201f4-a37f-67cc-94bd-b30598d71145'
**insert** 2019/06/12--19:55:20 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '2632406b-2350-6f15-bde5-3193839d240d', '9d116c17-eec8-5977-9d41-678cb0ea2ec9', 'NULL', 'NULL', '0', '0', '0', '0', 'NULL', 'NULL', 'NULL', '1')
**update** 2019/06/12--19:55:20 | dsutton@localhost - UPDATE requisitions SET req_authorization= 'NULL', req_authorizationDate= '1970-01-01', req_status= '2' WHERE req_UUID = '9d116c17-eec8-5977-9d41-678cb0ea2ec9'
1 INSERT   2019/06/12--19:55:20 | dsutton@localhost - INSERT INTO requisitionRows ( reqR_id, reqR_UUID, reqR_reqUUID, reqR_itemName, reqR_partNumber, reqR_unitQty, reqR_qty, reqR_costUnit, reqR_cost, reqR_orderType, reqR_reason, reqR_eta, reqR_status ) VALUES (NULL, '2632406b-2350-6f15-bde5-3193839d240d', '9d116c17-eec8-5977-9d41-678cb0ea2ec9', 'NULL', 'NULL', '0', '0', '0', '0', 'NULL', 'NULL', 'NULL', '1')
1 UPDATED  2019/06/12--19:55:20 | dsutton@localhost - UPDATE requisitions SET req_authorization= 'NULL', req_authorizationDate= '1970-01-01', req_status= '2' WHERE req_UUID = '9d116c17-eec8-5977-9d41-678cb0ea2ec9'
           2019/06/12--19:55:21 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:55:21 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
**update** 2019/06/12--19:55:57 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'This is for delete', reqR_partNumber= 'delete', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1', reqR_cost= '1', reqR_orderType= '1', reqR_reason= 'delete me' WHERE reqR_UUID = '2632406b-2350-6f15-bde5-3193839d240d'
1 UPDATED  2019/06/12--19:55:57 | dsutton@localhost - UPDATE requisitionRows SET reqR_itemName= 'This is for delete', reqR_partNumber= 'delete', reqR_unitQty= '1', reqR_qty= '1', reqR_costUnit= '1', reqR_cost= '1', reqR_orderType= '1', reqR_reason= 'delete me' WHERE reqR_UUID = '2632406b-2350-6f15-bde5-3193839d240d'
           2019/06/12--19:56:01 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:56:01 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:56:11 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:56:11 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:56:12 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='9d116c17-eec8-5977-9d41-678cb0ea2ec9'
           2019/06/12--19:56:12 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='f1c302b1-1ff3-52b4-9ccd-11eb62e69e22'
           2019/06/12--19:56:13 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='9d116c17-eec8-5977-9d41-678cb0ea2ec9'
**DELETE** 2019/06/12--19:56:34 | dsutton@localhost - DELETE FROM requisitionRows WHERE reqR_UUID = '2632406b-2350-6f15-bde5-3193839d240d'
           2019/06/12--19:56:41 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:56:41 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:56:42 | dsutton@localhost - SELECT users_2group FROM users WHERE users_name='dsutton'
           2019/06/12--19:56:43 | dsutton@localhost - SELECT users_2group FROM users WHERE users_name='dsutton'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='NULL'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT users_manager AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT users_displayName AS value FROM users
           2019/06/12--19:56:45 | dsutton@localhost - SELECT dept_name AS value FROM vl_departments
           2019/06/12--19:56:45 | dsutton@localhost - SELECT users_authorized AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='NULL'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='1ea972a5-475d-55cb-84c8-5c2746dfb91d'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT users_displayName AS value FROM users
           2019/06/12--19:56:45 | dsutton@localhost - SELECT dept_name AS value FROM vl_departments
           2019/06/12--19:56:45 | dsutton@localhost - SELECT users_authorized AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:56:45 | dsutton@localhost - SELECT users_manager AS value FROM users WHERE users_name='dsutton'
           2019/06/12--19:56:48 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='9d116c17-eec8-5977-9d41-678cb0ea2ec9'
**update** 2019/06/12--19:57:12 | dsutton@localhost - UPDATE requisitions SET req_dateSubmit= '2019-03-26', req_dateNeed= '2019-03-28', req_vendor= 'Wipeout Zone UK', req_orderNum= 'lj snlvjdfns ljnb', req_ordered= '1970-01-01' WHERE req_UUID = '9d116c17-eec8-5977-9d41-678cb0ea2ec9'
1 UPDATED  2019/06/12--19:57:12 | dsutton@localhost - UPDATE requisitions SET req_dateSubmit= '2019-03-26', req_dateNeed= '2019-03-28', req_vendor= 'Wipeout Zone UK', req_orderNum= 'lj snlvjdfns ljnb', req_ordered= '1970-01-01' WHERE req_UUID = '9d116c17-eec8-5977-9d41-678cb0ea2ec9'
           2019/06/12--19:57:13 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:57:13 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:57:18 | dsutton@localhost - SELECT reqR_UUID,reqR_reqUUID,reqR_itemName,reqR_partNumber,reqR_unitQty,reqR_qty,reqR_costUnit,reqR_cost,reqR_orderType,reqR_reason,reqR_eta,reqR_status FROM requisitionRows WHERE reqR_reqUUID='9d116c17-eec8-5977-9d41-678cb0ea2ec9'
**update** 2019/06/12--19:57:25 | dsutton@localhost - UPDATE requisitions SET req_dateSubmit= '2019-03-26', req_dateNeed= '2019-03-28', req_vendor= 'Wipeout Zone UK', req_orderNum= 'lj snlvjdfns ljnb', req_ordered= '2019-06-12' WHERE req_UUID = '9d116c17-eec8-5977-9d41-678cb0ea2ec9'
1 UPDATED  2019/06/12--19:57:25 | dsutton@localhost - UPDATE requisitions SET req_dateSubmit= '2019-03-26', req_dateNeed= '2019-03-28', req_vendor= 'Wipeout Zone UK', req_orderNum= 'lj snlvjdfns ljnb', req_ordered= '2019-06-12' WHERE req_UUID = '9d116c17-eec8-5977-9d41-678cb0ea2ec9'
           2019/06/12--19:57:26 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
           2019/06/12--19:57:26 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status='0'
           2019/06/12--19:57:29 | dsutton@localhost - SELECT req_UUID,req_reqID,req_reqName,req_dept,req_dateSubmit,req_dateNeed,req_ordered,req_vendor,req_orderNum,req_manager,req_authorization,req_managerDate,req_authorizationDate,req_status FROM requisitions WHERE req_status>'0'
